TRIP_DURATION,DISTANCE_TRAVELED,NUM_OF_PASSENGERS,FARE,TIP,MISCELLANEOUS_FEES,TOTAL_FARE,SURGE_APPLIED
638,4,1,75,21,30,126,1
763,4,1,90,0,10,100,0
279,1,1,38,15,6,59,0
329,2,5,45,0,6,51,0
1117,8,1,139,30,9,178,0
665,3,1,71,15,6,93,0
966,4,1,86,15,10,111,0
1798,6,1,146,40,13,200,0
1029,5,1,101,23,13,138,0
259,2,1,45,11,10,66,0
443,2,1,53,19,9,81,0
5821,19,2,446,0,10,456,0
257,1,1,38,9,6,52,0
873,4,1,94,25,30,149,1
344,2,1,45,0,6,51,0
183,1,2,34,0,6,40,0
719,6,1,105,26,27,158,1
974,3,1,86,8,13,107,0
689,3,1,75,0,6,81,0
635,3,1,71,0,6,77,0
884,3,1,83,15,14,111,0
395,2,1,53,0,10,62,0
923,4,1,90,21,13,124,0
805,4,1,83,0,6,89,0
896,14,1,188,0,10,197,0
1096,7,1,124,15,27,165,1
659,4,1,75,27,34,136,1
1599,6,1,135,29,10,174,0
458,2,1,53,0,10,62,0
1573,6,1,135,28,6,169,0
677,2,1,71,20,10,101,0
710,3,1,71,0,6,77,0
840,3,1,79,0,6,85,0
726,2,1,71,0,14,85,0
899,2,2,79,17,6,102,0
1837,14,1,225,45,34,304,1
547,2,2,60,0,6,66,0
1086,12,1,173,15,27,214,1
223,2,1,41,10,10,61,0
1094,5,1,109,0,27,135,1
269,1,1,38,38,26,102,1
680,3,1,68,8,6,82,0
1444,11,5,173,41,34,248,1
1477,7,1,135,28,6,169,0
920,5,1,98,0,30,128,1
664,3,2,64,0,6,70,0
1311,6,1,120,29,27,176,1
444,3,1,64,0,10,74,0
330,1,1,41,0,6,47,0
597,2,1,60,0,6,66,0
727,4,1,83,15,27,124,1
301,2,6,45,0,6,51,0
1859,6,1,154,0,14,167,0
1002,4,1,98,8,26,132,1
639,2,2,60,0,6,66,0
1935,9,3,180,0,34,214,1
760,3,2,75,0,14,89,0
538,3,1,68,0,10,77,0
670,3,1,68,19,26,113,1
1341,9,1,154,24,6,184,0
850,4,1,86,34,27,147,1
732,3,1,71,0,14,85,0
337,1,1,41,16,14,71,0
1897,8,1,165,0,27,192,1
1271,6,2,124,32,34,189,1
532,2,1,60,19,34,113,1
1283,10,1,161,0,6,167,0
994,6,1,105,0,10,115,0
1465,3,1,120,0,6,126,0
1180,7,1,120,0,6,126,0
973,6,1,109,0,30,139,1
481,2,1,56,0,27,83,1
1103,5,1,109,27,27,162,1
778,5,1,90,21,13,124,0
355,1,1,41,6,14,61,0
315,5,1,83,0,6,89,0
634,2,1,68,22,6,96,0
568,2,1,60,0,6,66,0
348,2,1,45,12,13,70,0
1049,3,1,120,8,2,130,0
3673,11,2,278,0,10,287,0
811,4,2,79,0,10,89,0
2237,4,2,165,0,14,179,0
228,1,1,34,14,13,61,0
360,2,1,53,12,10,75,0
1826,8,1,165,0,27,192,1
2057,8,1,176,41,26,243,1
723,3,1,71,15,6,93,0
950,5,2,98,27,10,134,0
509,5,1,86,18,6,111,0
520,2,1,56,0,6,62,0
1434,7,6,143,30,10,183,0
313,2,1,41,11,13,66,0
391,2,1,49,8,6,63,0
643,4,1,71,0,14,85,0
5116,12,1,371,0,6,377,0
269,2,1,41,1,26,68,1
362,1,1,45,0,6,51,0
803,4,1,83,15,27,124,1
1346,6,1,120,0,27,147,1
516,3,1,64,8,9,81,0
1093,11,1,165,0,55,220,0
1226,13,4,188,0,6,194,0
347,2,1,49,0,6,55,0
525,2,1,56,7,9,73,0
479,2,1,53,17,34,104,1
1303,3,1,105,24,13,142,0
385,2,1,49,12,14,75,0
1341,7,1,143,34,26,203,1
427,2,1,53,9,6,67,0
627,2,1,60,4,27,91,1
724,5,1,86,22,35,143,1
920,9,1,139,34,30,203,1
711,6,1,94,77,6,176,0
1428,6,1,131,32,26,189,1
573,4,1,71,15,30,117,1
680,4,1,71,20,31,122,1
437,3,1,56,0,10,66,0
670,4,1,79,0,6,85,0
446,2,3,56,13,10,79,0
653,3,1,68,11,27,105,1
811,3,4,79,8,6,92,0
949,6,1,113,42,26,181,1
1614,13,1,199,0,27,225,1
933,2,1,83,0,6,89,0
1441,6,6,131,15,34,180,1
1066,4,1,98,26,34,158,1
701,2,1,64,14,6,84,0
1084,11,1,161,67,63,291,0
734,3,1,75,0,10,85,0
587,2,1,56,14,13,84,0
347,3,2,56,0,10,66,0
502,3,1,60,12,6,78,0
399,2,1,49,8,13,70,0
551,3,5,68,19,26,113,1
434,2,1,53,0,14,66,0
383,3,1,64,15,9,88,0
357,2,1,49,18,9,76,0
471,2,6,53,12,10,75,0
867,4,2,86,24,34,144,1
439,3,3,60,18,30,108,1
711,2,1,68,15,6,88,0
443,2,1,49,0,14,62,0
1201,5,1,113,24,6,142,0
592,8,1,113,0,10,122,0
972,4,1,90,8,13,111,0
868,5,1,94,38,6,137,0
1637,9,1,158,37,26,221,1
603,4,1,71,15,10,96,0
249,1,1,34,12,13,59,0
318,1,1,41,10,10,61,0
551,3,2,64,18,10,92,0
596,3,1,68,16,14,97,0
606,3,1,68,9,6,83,0
1956,11,1,191,22,35,248,1
579,2,1,64,14,6,84,0
1202,6,1,116,29,26,171,1
902,5,1,101,27,6,134,0
971,4,1,94,0,27,120,1
299,1,1,45,8,30,83,1
1063,4,1,101,30,34,165,1
397,3,1,53,13,34,100,1
1328,6,1,116,21,27,164,1
924,8,1,120,0,6,126,0
692,4,1,83,0,6,89,0
296,2,1,45,13,6,64,0
885,8,1,131,28,10,169,0
1909,4,1,150,35,27,212,1
584,4,1,71,20,31,122,1
928,3,1,86,0,6,92,0
3607,16,1,308,0,6,314,0
1070,4,2,94,0,6,100,0
325,1,1,38,19,27,83,1
1261,6,2,116,30,34,180,1
536,3,1,64,24,35,122,1
405,2,1,53,0,6,59,0
297,2,1,45,12,13,70,0
316,1,1,34,0,6,40,0
1105,4,1,98,21,6,124,0
1190,8,1,139,0,14,152,0
596,3,1,68,29,31,127,1
817,3,1,83,22,26,131,1
259,1,1,38,0,14,51,0
855,5,1,90,24,30,144,1
482,3,1,60,20,6,86,0
285,1,1,41,8,9,59,0
432,2,1,53,6,6,64,0
527,6,1,94,0,6,100,0
411,4,1,64,0,27,90,1
409,2,1,75,0,2,77,0
393,2,2,53,12,10,75,0
1849,17,1,244,0,55,299,0
1335,7,1,131,0,6,137,0
348,2,1,45,14,27,86,1
1395,6,1,128,0,27,154,1
949,3,1,86,0,14,100,0
638,6,1,90,24,30,144,1
1438,7,1,135,15,27,177,1
955,6,2,109,29,6,143,0
677,4,1,79,21,27,126,1
201,1,1,34,11,10,54,0
394,1,1,49,0,10,59,0
596,4,1,75,10,27,112,1
972,7,1,124,0,27,150,1
349,1,1,41,0,6,47,0
561,3,1,60,14,10,84,0
353,2,1,45,22,14,81,0
466,2,1,53,15,6,73,0
496,2,1,60,30,10,100,0
1059,6,2,113,38,9,160,0
1000,5,1,105,24,13,142,0
230,1,1,150,0,2,152,0
860,12,1,165,72,76,313,1
5084,74,1,1125,0,2,1127,0
255,2,1,41,0,27,68,1
1268,7,1,131,41,34,207,1
590,2,3,60,13,6,79,0
412,2,1,49,16,6,71,0
927,5,1,98,11,34,143,1
647,5,2,86,18,6,111,0
893,6,1,101,22,10,133,0
299,2,1,41,0,14,55,0
562,3,1,64,0,6,70,0
3572,3,1,248,0,14,261,0
1274,8,1,135,15,27,177,1
1247,5,1,113,0,27,139,1
840,3,1,79,17,6,102,0
931,4,1,94,15,6,115,0
1090,4,1,98,22,10,130,0
630,2,1,64,14,6,84,0
416,1,1,45,0,14,59,0
169,1,1,30,11,6,47,0
582,2,1,60,16,7,83,0
992,9,1,135,15,30,180,1
371,2,5,49,16,6,71,0
414,2,1,49,8,6,62,0
908,6,1,101,8,34,143,1
649,2,1,68,16,14,97,0
506,2,2,53,0,6,59,0
1293,28,1,345,0,10,355,0
137,1,1,26,0,27,53,1
1578,9,1,161,39,34,234,1
1513,6,1,128,0,6,134,0
668,4,1,79,8,26,113,1
177,1,1,34,0,10,44,0
661,4,1,79,22,30,131,1
416,2,6,53,0,6,59,0
1076,4,1,94,31,10,135,0
526,4,6,68,20,30,117,1
589,2,5,64,18,10,92,0
685,3,1,71,16,10,97,0
722,2,1,64,0,27,90,1
1405,8,2,139,30,27,195,1
1083,14,1,199,46,30,275,1
208,1,1,30,0,6,36,0
399,2,1,53,0,6,59,0
269,1,1,38,0,6,44,0
525,2,1,56,12,6,75,0
764,3,1,79,0,27,105,1
846,4,1,83,33,26,142,1
331,2,1,45,11,10,66,0
90,1,2,26,0,10,36,0
155,1,6,34,11,10,54,0
517,2,1,53,0,27,79,1
1430,5,3,124,15,27,165,1
1025,8,1,135,29,10,174,0
197,1,1,34,12,6,52,0
862,5,1,98,0,27,124,1
958,5,1,98,25,26,149,1
1237,8,6,139,15,27,180,1
502,3,1,60,16,7,83,0
1446,5,2,120,0,6,126,0
564,3,1,64,0,10,74,0
315,2,1,49,0,6,55,0
343,2,1,45,10,6,61,0
216,2,1,38,10,31,78,1
796,3,1,79,17,6,102,0
1084,2,1,90,19,6,115,0
1833,11,1,199,38,26,263,1
529,3,1,64,15,9,88,0
965,3,6,86,34,27,147,1
502,2,1,56,0,10,66,0
356,1,1,41,0,6,47,0
272,2,1,41,10,10,61,0
445,2,3,49,0,34,83,1
598,3,1,64,17,6,87,0
262,1,1,34,0,6,40,0
175,1,1,30,0,10,40,0
345,2,1,45,0,14,59,0
557,2,2,56,12,6,75,0
1224,5,1,116,26,13,156,0
476,2,1,53,0,14,66,0
260,1,1,38,0,10,47,0
883,6,1,109,0,6,115,0
622,2,1,60,20,6,86,0
582,3,1,64,15,9,88,0
1483,10,1,158,0,55,213,0
498,3,1,56,0,6,62,0
422,2,2,53,0,6,59,0
494,1,1,53,0,14,66,0
428,2,1,53,12,10,75,0
592,2,1,64,14,6,84,0
883,4,1,90,29,6,125,0
1385,3,1,113,0,6,119,0
4092,22,1,488,75,2,565,0
1288,6,1,128,32,30,189,1
557,1,1,53,0,6,59,0
2834,11,1,240,0,14,254,0
322,2,1,45,15,13,73,0
1306,6,1,124,0,10,134,0
918,5,1,98,5,10,113,0
534,2,1,56,0,34,90,1
753,11,1,146,0,55,201,0
427,2,1,53,13,14,79,0
4709,20,1,386,90,27,503,1
607,3,1,68,0,10,77,0
889,4,1,94,31,10,135,0
335,2,1,45,14,27,86,1
1115,4,2,98,0,27,124,1
993,5,1,98,0,6,104,0
1465,12,1,188,54,31,272,1
167,1,1,34,12,6,52,0
1386,7,1,135,0,27,162,1
284,2,1,49,16,6,71,0
892,4,1,83,0,27,109,1
349,2,1,49,14,6,68,0
703,5,1,83,11,31,124,1
220,2,5,41,0,10,51,0
417,2,1,49,0,10,59,0
518,3,1,64,15,9,88,0
588,2,2,60,0,14,74,0
776,2,1,68,0,14,81,0
9,5,1,19,0,10,29,0
475,1,1,49,0,10,59,0
995,8,1,128,15,14,156,0
427,2,1,53,12,6,70,0
594,3,1,64,0,6,70,0
311,1,1,41,45,6,92,0
96,1,1,30,9,6,45,0
1089,4,1,101,15,27,143,1
223,1,3,34,0,10,44,0
472,2,1,49,0,14,62,0
1157,5,1,113,28,26,167,1
861,3,1,83,0,14,96,0
1123,3,1,94,32,13,139,0
1675,5,2,131,0,6,137,0
821,4,1,90,21,13,124,0
280,1,1,38,0,6,44,0
955,3,1,86,18,6,111,0
903,4,1,90,23,27,140,1
4870,16,2,413,0,6,419,0
806,2,1,60,0,10,70,0
605,2,1,60,13,6,79,0
1818,7,1,158,0,6,164,0
179,1,1,38,0,6,44,0
849,4,1,83,27,27,136,1
1802,3,1,75,23,2,100,0
634,4,1,79,23,34,135,1
321,1,1,41,9,6,57,0
698,3,1,68,15,27,109,1
808,4,1,83,0,10,92,0
552,5,1,90,8,6,104,0
1013,6,1,113,24,6,142,0
484,3,1,60,0,6,66,0
1514,3,1,116,0,6,122,0
1725,29,1,750,0,2,752,0
796,4,1,83,0,14,96,0
410,1,1,45,0,14,59,0
1398,12,1,176,32,34,242,1
2524,12,1,240,0,6,246,0
938,4,1,94,32,34,160,1
540,2,1,56,14,13,84,0
431,2,6,49,12,9,70,0
1320,5,1,120,0,27,147,1
692,3,1,68,16,14,97,0
257,1,1,38,8,6,51,0
1390,5,1,120,44,27,191,1
939,4,1,94,26,34,153,1
607,2,1,64,30,14,107,0
581,3,1,71,21,34,126,1
214,1,1,38,13,6,57,0
827,4,1,86,0,14,100,0
745,2,1,68,16,14,97,0
547,3,2,64,20,34,117,1
289,1,1,38,8,6,51,0
2020,11,1,195,41,10,246,0
802,10,1,146,0,6,152,0
1300,20,2,259,0,32,291,0
664,2,1,68,0,6,74,0
1235,7,1,131,15,27,173,1
349,1,1,45,10,6,61,0
2679,8,2,206,0,14,220,0
396,2,1,49,14,6,68,0
970,15,2,188,0,2,190,0
180,1,4,34,0,14,47,0
1019,7,1,124,0,10,134,0
216,1,2,34,0,6,40,0
2830,20,1,300,61,6,367,0
397,1,1,45,0,27,72,1
1381,4,1,113,28,26,167,1
1490,13,1,191,81,80,352,1
317,1,1,41,15,34,90,1
221,1,1,34,13,10,57,0
309,2,1,45,10,6,61,0
578,3,1,68,0,34,102,1
593,2,1,56,12,6,75,0
1284,13,1,191,44,31,266,1
1372,11,1,176,47,14,237,0
999,4,1,90,0,10,100,0
720,3,3,71,15,6,92,0
265,1,1,34,12,27,72,1
407,2,1,49,8,26,83,1
529,2,1,56,16,6,78,0
1596,8,1,158,8,26,192,1
3798,13,1,334,72,27,432,1
985,4,1,94,30,27,150,1
1830,13,1,214,8,6,227,0
1762,7,1,154,36,27,216,1
698,3,1,71,0,6,77,0
3624,11,1,278,0,27,304,1
568,3,1,64,0,10,74,0
797,3,1,79,0,6,85,0
627,4,1,71,0,6,77,0
1584,4,2,150,0,2,152,0
487,2,1,53,17,34,104,1
409,1,1,49,16,6,71,0
477,1,1,49,11,6,66,0
1079,3,1,94,8,26,128,1
367,1,1,45,10,6,61,0
1559,9,1,158,15,30,203,1
1187,13,1,188,64,27,278,1
341,2,1,41,0,6,47,0
805,4,1,83,0,27,109,1
1232,18,1,244,0,10,254,0
851,3,1,79,0,27,105,1
446,2,1,53,8,6,66,0
774,3,1,75,0,6,81,0
1227,12,1,176,0,6,182,0
891,5,1,94,26,34,153,1
444,3,1,56,17,26,99,1
1070,4,2,98,0,6,104,0
1525,5,1,131,32,26,189,1
1343,3,1,109,0,6,115,0
716,6,1,94,0,27,120,1
812,2,5,75,0,6,81,0
773,2,1,71,0,6,77,0
1554,9,1,154,0,27,180,1
1531,5,1,131,32,26,189,1
581,3,1,113,0,2,115,0
970,4,1,98,0,6,104,0
937,6,1,101,64,27,192,1
3087,31,1,428,0,10,437,0
1296,7,1,124,0,27,150,1
883,4,1,86,19,10,115,0
664,3,1,71,13,13,98,0
1729,12,1,195,0,27,222,1
516,3,2,68,8,26,102,1
1536,6,3,139,14,6,158,0
828,3,1,79,0,14,92,0
670,4,1,71,0,10,81,0
141,1,1,30,0,6,36,0
219,2,1,41,8,9,59,0
257,1,1,38,10,26,74,1
522,2,1,56,0,10,66,0
972,9,1,143,43,31,216,1
826,3,1,86,23,26,135,1
711,3,1,75,16,6,97,0
2262,12,1,225,0,27,252,1
562,2,1,56,14,13,84,0
1402,5,1,135,0,6,141,0
617,3,1,68,18,6,92,0
507,3,1,90,0,2,92,0
190,1,1,34,8,6,48,0
676,4,1,79,22,7,107,0
561,3,1,60,2,6,68,0
880,5,1,90,23,27,140,1
209,1,1,34,0,6,40,0
289,2,1,41,0,6,47,0
511,1,1,49,0,14,62,0
892,3,1,79,0,6,85,0
352,2,1,49,11,6,66,0
661,2,1,64,0,14,77,0
556,2,1,60,0,14,74,0
1547,8,1,150,0,27,177,1
384,2,1,49,16,6,71,0
424,4,2,68,15,6,88,0
673,6,1,101,0,14,115,0
801,4,1,79,38,6,122,0
1372,4,1,116,15,27,158,1
814,6,1,105,0,27,132,1
701,3,1,71,0,14,85,0
1361,12,1,173,50,26,249,1
299,2,2,41,0,6,47,0
805,3,1,79,23,14,115,0
279,1,1,38,0,6,44,0
484,3,1,64,11,31,105,1
371,2,1,45,18,27,90,1
657,2,1,64,14,13,91,0
925,5,1,94,24,27,144,1
300,1,1,41,9,6,57,0
624,2,1,64,24,35,122,1
303,1,2,41,12,6,59,0
329,2,1,45,14,27,86,1
1112,3,1,94,11,27,132,1
1277,8,1,143,45,6,193,0
813,4,1,83,0,6,89,0
430,1,2,49,0,10,59,0
755,5,1,86,23,26,135,1
1277,2,2,86,0,14,100,0
764,8,1,120,30,28,178,0
896,3,1,79,0,27,105,1
491,2,1,53,12,10,75,0
1121,6,1,109,36,9,154,0
651,5,6,83,29,13,125,0
475,2,1,53,10,7,69,0
871,2,1,75,20,27,122,1
1334,28,1,390,89,55,534,0
358,2,1,49,14,6,68,0
1291,5,1,120,27,13,160,0
504,2,1,53,15,6,73,0
1073,5,1,109,14,26,149,1
630,5,1,86,19,10,115,0
1148,10,1,150,0,14,164,0
358,2,1,45,11,10,66,0
1127,6,1,109,0,27,135,1
383,2,2,49,38,6,92,0
741,7,2,109,24,14,147,0
504,2,1,53,12,10,75,0
1108,5,1,105,22,6,133,0
1100,6,1,113,0,6,119,0
278,1,1,41,9,6,57,0
578,3,2,64,0,6,70,0
679,4,1,90,0,2,92,0
552,6,1,86,0,6,92,0
896,3,1,79,16,26,121,1
425,2,6,49,0,6,55,0
485,2,2,56,7,13,77,0
1131,16,1,221,50,26,297,1
1573,8,1,154,0,27,180,1
760,9,2,131,32,31,194,1
1009,8,1,128,27,6,160,0
1842,6,1,150,35,27,212,1
183,1,1,34,0,6,40,0
90,1,1,26,0,6,32,0
1299,2,1,101,26,26,153,1
753,11,4,146,0,10,156,0
497,3,1,64,20,34,117,1
222,2,1,41,9,6,57,0
175,1,1,30,22,10,62,0
237,2,1,45,14,27,86,1
510,2,1,60,0,6,66,0
956,5,1,94,24,27,144,1
1090,6,1,113,14,31,157,1
700,3,1,75,0,6,81,0
1584,12,2,199,0,55,254,0
193,1,1,30,3,10,43,0
445,1,1,45,10,6,61,0
799,4,5,79,28,13,120,0
1157,12,1,180,59,55,294,0
1099,5,1,105,33,27,165,1
650,5,1,90,0,6,96,0
1659,12,1,191,0,6,197,0
870,11,1,154,0,55,209,0
757,3,1,71,0,6,77,0
529,2,5,49,11,6,66,0
314,2,1,45,16,34,95,1
1284,5,5,109,0,14,122,0
3818,16,1,326,52,27,405,1
558,4,1,68,11,31,109,1
217,1,1,34,8,6,48,0
1505,5,1,128,27,6,160,0
473,2,6,53,16,14,83,0
1727,7,1,146,35,26,207,1
864,11,3,154,0,6,160,0
1390,9,1,150,0,27,177,1
1540,6,2,139,33,27,198,1
320,1,1,38,0,6,44,0
949,4,1,86,0,14,100,0
334,2,2,45,0,6,51,0
426,1,1,45,15,6,66,0
686,2,1,68,0,6,74,0
407,2,1,53,0,10,62,0
613,7,1,101,26,26,153,1
530,2,1,60,15,13,88,0
271,1,1,38,0,6,44,0
731,3,1,71,22,7,100,0
600,6,2,94,8,9,111,0
454,2,1,53,16,14,83,0
210,1,1,34,8,6,48,0
270,2,1,53,0,2,55,0
1172,13,1,199,8,55,261,0
928,13,1,176,46,55,278,0
755,3,1,75,0,34,109,1
448,2,2,56,0,10,66,0
1093,9,1,150,33,27,210,1
677,3,1,75,17,10,102,0
775,5,1,90,26,13,129,0
1042,8,1,131,33,34,198,1
395,3,1,60,11,34,105,1
1287,5,1,113,0,14,126,0
823,3,1,83,22,7,111,0
375,2,1,49,11,14,73,0
1091,3,1,98,25,26,149,1
626,2,1,64,0,6,70,0
807,3,1,83,0,10,92,0
1747,6,1,146,0,6,152,0
2041,9,1,188,0,6,194,0
1564,6,1,135,32,27,194,1
134,1,1,26,6,6,39,0
1200,4,1,101,0,6,107,0
1526,9,1,161,1,26,188,1
2480,26,2,360,0,10,370,0
206,1,1,38,32,9,79,0
936,2,1,79,15,6,100,0
5548,19,1,424,0,6,430,0
1228,6,1,120,0,14,134,0
231,1,1,34,0,10,44,0
251,1,1,38,0,6,44,0
441,2,6,53,0,6,59,0
585,3,1,64,0,6,70,0
1316,6,1,124,8,26,158,1
410,2,2,56,0,30,87,1
898,4,1,86,28,27,141,1
1148,5,1,113,24,10,147,0
198,3,1,53,0,30,83,1
694,4,2,79,8,9,96,0
711,5,1,83,34,30,147,1
2463,9,1,191,22,27,240,1
307,1,1,41,0,6,47,0
298,1,1,38,9,6,52,0
497,2,1,56,16,6,78,0
478,1,1,53,0,10,62,0
330,2,1,41,19,10,70,0
439,2,4,56,11,6,74,0
1653,6,1,139,38,9,186,0
717,3,1,75,0,34,109,1
1757,5,2,203,15,6,224,0
1270,7,1,128,22,26,176,1
97,1,1,30,0,10,40,0
369,2,1,49,0,27,75,1
307,1,1,41,14,26,81,1
1051,2,1,90,0,14,104,0
644,3,1,71,16,10,97,0
607,5,1,79,0,10,89,0
622,7,2,113,0,10,122,0
5504,27,1,514,110,34,657,1
1704,7,1,150,0,34,184,1
634,6,5,98,22,14,133,0
1174,4,1,105,0,6,111,0
1827,8,2,169,39,27,234,1
1488,7,1,139,26,27,192,1
536,1,1,56,14,13,84,0
82,1,1,26,0,14,40,0
658,2,1,68,0,14,81,0
333,2,1,45,10,6,61,0
1161,10,1,150,0,6,156,0
1360,4,2,116,0,14,130,0
1306,11,1,169,22,27,218,1
1366,4,1,109,0,6,115,0
566,4,1,71,20,10,101,0
511,2,1,56,13,10,79,0
843,4,1,86,0,6,92,0
1970,11,1,203,22,27,252,1
302,2,1,38,13,26,77,1
706,3,1,71,0,14,85,0
521,3,1,60,15,13,88,0
1130,3,1,98,0,27,124,1
734,9,1,135,0,10,145,0
284,1,1,41,38,9,89,0
407,2,5,49,11,6,66,0
123,1,1,26,0,14,40,0
2854,9,1,218,0,14,231,0
820,2,1,75,16,6,97,0
1546,7,1,135,0,27,162,1
1015,7,1,128,15,30,173,1
593,3,2,68,0,14,81,0
1148,12,1,173,61,30,264,1
541,2,1,56,19,6,81,0
38,1,1,26,0,6,32,0
158,1,1,34,15,10,59,0
374,2,2,53,0,10,62,0
471,2,1,53,0,34,87,1
1501,5,2,135,35,6,176,0
1900,10,1,180,0,14,194,0
1255,4,1,109,0,27,135,1
362,2,1,49,38,6,92,0
400,2,2,49,12,14,75,0
1133,8,1,135,8,30,173,1
621,3,1,71,8,30,109,1
876,11,1,154,0,29,182,0
2193,10,1,214,0,55,269,0
841,4,1,86,19,10,115,0
256,1,1,38,0,6,44,0
1035,3,1,90,0,6,96,0
1290,4,1,109,15,27,150,1
422,2,1,53,0,6,59,0
473,3,1,56,0,10,66,0
423,2,1,49,14,6,68,0
466,2,1,113,23,2,138,0
1088,10,2,158,42,10,209,0
769,4,1,83,15,6,104,0
1434,3,1,109,0,6,115,0
823,4,1,90,0,10,100,0
416,3,1,64,15,9,88,0
1050,3,1,90,29,27,146,1
1117,20,1,263,0,55,318,0
757,3,1,79,0,6,85,0
895,5,1,105,23,10,138,0
209,1,1,38,9,6,52,0
206,1,1,34,9,9,52,0
1059,5,1,101,38,27,166,1
889,11,1,150,41,55,246,0
1034,4,1,98,16,7,120,0
1248,3,1,101,0,14,115,0
363,1,1,41,0,6,47,0
935,4,1,90,0,27,117,1
678,4,1,79,22,30,131,1
470,2,1,56,20,10,86,0
1147,5,1,109,41,26,176,1
1044,5,1,109,31,13,153,0
170,1,1,30,0,6,36,0
3398,11,1,244,0,6,250,0
1140,4,1,98,25,26,149,1
52,2,1,19,0,6,25,0
1201,14,1,195,0,10,205,0
1770,6,1,154,0,27,180,1
335,2,1,45,14,9,68,0
2239,20,2,413,75,2,490,0
806,4,1,86,18,6,111,0
1553,7,1,143,0,6,149,0
1136,12,1,176,41,31,248,1
1506,6,2,139,33,27,198,1
675,3,1,68,0,6,74,0
639,6,1,98,18,6,121,0
83296,1,2,26,0,6,32,0
863,4,1,94,20,6,120,0
662,4,2,71,8,26,105,1
420,2,1,49,12,14,75,0
501,4,1,68,0,14,81,0
485,2,1,49,0,14,62,0
1527,16,1,233,0,6,239,0
1404,5,1,120,0,6,126,0
489,2,1,53,0,14,66,0
1988,10,1,176,0,27,203,1
305,1,1,38,11,6,54,0
270,1,1,41,0,6,47,0
1184,5,1,113,0,27,139,1
737,4,1,83,75,30,188,1
963,3,3,86,0,6,92,0
375,3,1,53,0,30,83,1
8203,27,1,664,0,6,670,0
1510,3,1,120,37,26,183,1
391,3,2,60,14,10,84,0
481,2,1,56,13,10,79,0
278,2,1,41,15,10,66,0
1438,30,1,368,0,6,374,0
1010,5,1,98,25,26,149,1
609,2,1,56,8,6,70,0
439,2,1,56,17,26,99,1
559,3,1,64,18,27,108,1
358,2,1,45,16,34,95,1
520,3,1,64,0,10,74,0
603,3,1,68,0,10,77,0
471,4,1,64,18,27,108,1
563,2,1,56,0,10,66,0
643,2,1,68,15,6,89,0
690,4,1,75,18,13,106,0
369,2,1,45,12,13,70,0
456,2,1,53,13,14,79,0
298,2,1,41,9,6,57,0
1012,4,1,101,26,26,153,1
680,2,1,68,0,6,74,0
484,2,1,56,0,10,66,0
253,2,1,38,0,14,51,0
328,2,1,45,0,27,72,1
1130,8,1,131,32,26,189,1
461,2,1,53,11,27,90,1
739,4,1,79,8,6,92,0
472,3,1,56,12,6,75,0
1080,9,1,139,52,34,225,1
905,4,1,86,23,26,135,1
784,4,1,83,0,6,89,0
625,2,2,64,21,6,91,0
532,2,6,60,16,7,83,0
952,11,1,154,40,6,200,0
794,5,1,98,0,6,104,0
706,4,1,79,0,6,85,0
2013,9,1,263,0,23,285,1
769,4,1,86,8,6,100,0
946,4,1,105,0,2,107,0
1461,8,1,150,8,9,167,0
751,4,1,86,24,34,144,1
3039,10,1,248,0,27,274,1
1259,8,1,143,8,34,184,1
171,1,1,30,0,10,40,0
472,2,1,56,0,6,62,0
542,2,1,60,19,34,113,1
738,5,1,90,19,6,115,0
833,5,1,83,15,10,107,0
1816,7,1,158,15,34,207,1
249,1,1,38,11,6,54,0
2740,16,1,274,60,27,360,1
795,9,1,131,0,14,145,0
1473,6,1,128,22,27,177,1
579,3,1,68,0,6,74,0
441,4,1,75,0,6,81,0
3843,2,1,49,0,10,59,0
529,2,1,53,0,14,66,0
1646,8,1,150,14,27,191,1
302,2,1,45,0,14,59,0
2701,20,1,525,105,3,633,0
1347,6,3,124,0,34,158,1
709,2,2,68,15,6,88,0
1025,5,1,105,34,10,149,0
699,3,1,68,22,6,95,0
3592,13,1,296,0,6,302,0
384,2,1,53,20,26,99,1
389,1,2,41,0,14,55,0
2496,10,1,210,0,10,220,0
1459,8,1,158,34,14,205,0
1419,6,6,135,0,27,162,1
2635,19,1,296,0,10,306,0
732,4,1,83,0,10,92,0
900,11,1,158,15,59,231,0
222,1,5,34,0,14,47,0
1082,4,1,98,15,6,119,0
1032,5,1,109,0,6,115,0
863,4,1,90,22,7,119,0
1854,10,1,195,58,36,289,0
1405,5,1,120,44,27,191,1
256,3,1,49,15,9,73,0
769,3,1,71,19,6,97,0
865,5,1,90,11,31,132,1
426,2,1,53,0,6,59,0
1035,3,1,83,0,6,89,0
261,1,1,38,0,14,51,0
1143,3,1,98,21,6,124,0
480,2,1,53,0,10,62,0
231,1,1,38,0,6,44,0
1167,5,1,113,38,6,156,0
1007,11,1,165,75,55,295,0
568,4,1,79,21,27,126,1
1411,12,1,188,0,27,214,1
385,1,1,45,0,14,59,0
730,5,1,83,22,26,131,1
542,2,1,56,18,34,108,1
381,2,2,45,0,6,51,0
604,2,1,60,0,10,70,0
207,1,1,30,11,6,47,0
874,4,1,94,30,27,150,1
335,2,1,49,12,9,70,0
1331,5,1,124,32,34,189,1
1188,6,1,116,0,14,130,0
